Date,Open,High,Low,Close,Adjusted_close,Volume
2009-01-02,43.01,44.26,41.64,44.1,44.1,898393
2009-01-05,43.77,45.01,43.41,44.89,44.89,982977
2009-01-06,45.01,46.05,44.65,45.11,45.11,903880
2009-01-07,44.71,44.76,42.99,43.22,43.22,1205702
2009-01-08,43.27,43.4,41.75,42.64,42.64,1627015
2009-01-09,42.48,43.16,40.54,40.59,40.59,1180609
2009-01-12,40.64,40.94,39.21,39.62,39.62,1096497
2009-01-13,39.5,40.65,39.1,39.4,39.4,1077633
2009-01-14,38.73,38.73,37.475,38.05,38.05,995874
2009-01-15,38.1,38.1,35,37.3,37.3,1416268
2009-01-16,37.88,38.31,35.89,37.39,37.39,681027
2009-01-20,37.17,37.44,34.24,34.49,34.49,1030986
2009-01-21,35.08,35.97,34.1,35.95,35.95,930309
2009-01-22,35.28,35.87,33.5,34.48,34.48,1080783
2009-01-23,33.73,35.29,33.11,34.39,34.39,893031
2009-01-26,34.47,35.49,33.87,34.44,34.44,1135392
2009-01-27,34.75,35.92,34.48,35.56,35.56,900531
2009-01-28,36.26,38.85,35.77,37.67,37.67,1197084
2009-01-29,37.11,37.11,34.49,34.72,34.72,1498107
2009-01-30,34.79,34.81,31.94,32.11,32.11,1676754
2009-02-02,31.56,32.46,30.96,31.68,31.68,1244670
2009-02-03,31.79,34.49,31.48,33.89,33.89,1394329
2009-02-04,33.66,33.99,32.24,32.54,32.54,955266
2009-02-05,32.41,34.23,31.9,33.98,33.98,1456139
2009-02-06,34.05,37.25,33.89,36.91,36.91,1734368
2009-02-09,36.88,37.24,34.82,36.52,36.52,1267102
2009-02-10,36.13,37,33.06,33.44,33.44,1298068
2009-02-11,33.49,34.45,32.44,32.93,32.93,1536520
2009-02-12,32.03,33.67,31.51,33.47,33.47,1327188
2009-02-13,33.67,34.14,32.74,33.27,33.27,733354
2009-02-17,32.03,32.65,31.47,32.14,32.14,865935
2009-02-18,32.46,32.72,30.23,30.34,30.34,1225928
2009-02-19,30.7,31.88,29.25,29.56,29.56,1574333
2009-02-20,28.88,29.62,27.57,28.37,28.37,2014127
2009-02-23,28.18,28.77,26.54,26.65,26.65,2419599
2009-02-24,24.04,27.43,23.46,25.24,25.24,4158088
2009-02-25,25.1,25.4,23.39,23.58,23.58,2317805
2009-02-26,24,25.32,23.68,23.75,23.75,2021076
2009-02-27,23.39,24.01,22.4,22.59,22.59,2115856
2009-03-02,22.09,22.57,21,21.1,21.1,2785273
2009-03-03,21.45,22.13,19.65,19.86,19.86,3624545
2009-03-04,20.2,20.95,19.77,20.41,20.41,2082525
2009-03-05,19.9,20.33,18.67,18.95,18.95,2290272
2009-03-06,19.38,19.38,17.64,18.24,18.24,1523949
2009-03-09,18.23,19,16.97,17.11,17.11,2346463
2009-03-10,17.93,19.5,17.6,19.21,19.21,2150145
2009-03-11,19.36,19.77,18.57,19.08,19.08,1711029
2009-03-12,18.7,20.47,18.22,20.33,20.33,1692080
